recall_score,higher_edu,far_from_uni,adhd,low_focus,text_complexity,age,reads_often,not_tired
53.305101348184756,1,1,0,1,39.263752876685444,35,0,1
68.9453371005419,1,0,0,0,55.76287177531408,26,1,1
44.57687614705481,0,0,0,1,55.52701873010293,48,1,0
69.65347642338415,1,1,0,0,55.904778274521284,25,1,1
65.59606637946267,1,1,1,1,82.29402012080348,30,0,1
54.455118693270315,0,0,1,1,82.30887539096689,23,1,1
48.719601030332,0,0,0,0,53.81398277627348,24,0,1
54.878345626257065,1,0,1,1,52.50229587279065,32,1,1
66.54148166342522,1,1,0,0,60.69301688116608,36,1,0
65.86100143257137,1,1,0,0,57.43364355120906,24,1,0
55.840470185808684,1,0,0,1,43.02654289352277,37,1,1
58.274405549089856,1,1,0,0,47.23591896684008,44,1,0
34.57998036255944,0,0,0,1,32.00788808264015,24,1,0
43.864291339876836,1,1,0,1,26.438619554234585,32,0,0
43.573246865144164,0,0,0,0,58.20224832369303,41,0,0
71.13604481461543,1,0,0,0,61.65570077071766,24,1,1
57.76235108035163,1,0,0,1,52.68816898256943,15,0,1
62.38222094647527,1,1,0,0,47.46294237487419,30,0,1
73.53226866460584,1,1,0,0,66.65752195835515,29,1,1
49.91937351907024,0,0,0,0,43.633435210097375,25,1,1
53.97647000265699,1,1,0,0,23.828502296607677,32,0,1
51.44717539894529,0,0,0,0,56.690471202355084,31,1,0
59.600801743152616,1,0,0,1,61.574168655561266,23,0,0
46.147547985958816,0,0,0,0,46.10076140731246,30,0,1
61.387415344564964,1,1,0,1,63.942796835596624,38,0,1
62.0143772608727,1,0,0,0,34.7493731941788,27,1,1
50.351506321460626,0,0,0,0,56.78524972369982,37,1,0
49.226085167100905,0,0,0,0,59.49943915955338,40,0,1
53.21360109838284,1,0,0,1,43.37308443650515,23,0,1
61.24084498008932,1,1,0,0,40.27075985128255,32,1,1
60.106650972910145,1,0,1,1,58.06484730683779,25,1,1
41.11814656069569,0,0,0,0,26.33468898431301,31,0,1
40.64028974306435,0,0,0,0,43.85269998565026,29,0,0
46.6185135236798,0,0,0,0,47.43225408877003,46,1,0
60.112052260793774,1,0,0,1,64.21676970605418,21,0,1
38.54358578240028,0,0,1,1,56.93917907824366,23,0,1
54.388115290440794,1,0,1,1,53.27842777478885,33,1,0
66.08343640451962,1,1,0,0,62.77934776646372,36,1,0
71.1561436729525,1,1,0,0,66.72569624945756,33,0,1
48.40400064135297,0,0,0,0,42.30313036442272,39,1,1
58.33417669389935,1,1,0,0,42.37745100333247,43,0,1
56.49959897118251,1,0,0,1,55.370109577307616,40,0,1
57.270870509850646,0,0,0,0,64.05975164305971,31,1,1
49.17840576642187,0,0,0,0,62.404536835942515,21,1,0
72.49645744064256,1,0,0,0,57.244169560311796,39,1,1
36.57719985843486,0,0,0,1,37.5746432882913,25,1,0
35.4290011664919,0,0,0,1,49.74871432256811,33,0,0
49.638692587514754,0,0,0,0,59.07988687070971,28,0,1
50.64287489794559,1,1,0,1,43.93254855188446,50,0,1
41.45275818787489,0,0,0,1,53.542776629682,24,0,1
42.48215492740254,0,0,1,1,58.126853922751685,25,1,1
65.98000802219467,1,0,0,0,48.77994376091205,38,1,1
53.58073492373982,0,0,0,0,64.5815128717778,29,0,1
57.28442819795849,1,1,0,1,64.77467871309223,37,0,0
56.159121721796545,1,1,0,1,44.08061599051213,36,1,1
71.65988846639651,1,0,0,0,60.80632204453694,28,1,1
65.67729064583985,1,1,0,0,59.961067638862694,33,1,0
55.93116768488246,1,1,0,0,46.43207590659485,24,0,0
47.96710245583474,1,0,0,1,47.60721825134015,34,0,0
40.443090579293106,0,0,1,1,61.22645312985115,31,0,1
70.1024023739743,1,0,0,0,73.7185607793096,27,1,0
55.55538775299668,0,0,0,0,81.58525293308628,27,0,1
63.03301951568081,1,1,0,0,56.04110810799681,18,1,0
71.86312720213047,1,0,0,0,64.47656078598152,44,1,1
62.314746162559274,1,0,0,0,47.81908773191183,27,1,0
32.973705185174,0,0,0,0,13.63118919661892,15,0,1
58.35162513302879,1,1,0,0,35.48750754767017,43,0,1
32.43004365084878,0,0,1,1,55.573403392650434,37,0,0
60.45038479948797,1,1,0,1,52.668614536980584,49,1,1
48.241698314621715,0,0,0,0,47.68288170480882,27,0,1
46.86461369730932,1,0,0,1,37.547432024534714,40,0,0
70.17905373828803,1,1,0,1,71.65635589868498,33,1,1
61.814529052071464,1,0,0,0,46.180295284639456,39,1,1
41.28005606583425,0,0,0,1,50.69664730435739,24,0,1
41.832544947739265,0,0,0,1,53.79128176611355,30,0,1
54.56374310629063,1,1,0,1,47.068910090263095,22,0,1
40.048118144236504,0,1,0,0,45.841477273272496,32,0,0
43.547756131257444,0,0,0,0,60.43901555326818,29,0,0
32.41262095174921,0,1,1,1,40.101307385556005,35,0,1
58.06042607951829,1,1,0,0,43.795621266688286,37,0,0
55.087945410755,1,1,1,1,66.33100463253771,24,1,0
58.681710213045825,1,1,1,1,76.2277858981447,32,0,1
46.32213478172251,0,0,0,0,33.403097979620256,32,1,1
44.805511130245264,0,0,0,0,42.319993093027406,45,0,1
59.73796781384929,1,1,0,0,43.89062087769738,30,1,0
53.10918430945421,1,0,1,1,63.45992102713231,24,0,0
49.54322599040635,1,0,0,1,36.24339172285814,25,0,1
60.46708644175744,1,0,1,1,74.34871446106355,29,0,0
51.008764003163066,1,0,0,1,39.448921291484915,44,1,0
32.15051066286552,0,0,1,1,37.141382073518564,25,1,0
39.384784745900845,0,0,1,1,59.29835988558321,26,1,0
49.4173385769218,0,0,0,0,40.72459383719895,30,1,1
42.09515015749421,0,1,0,0,56.44109729778175,25,0,0
34.700488596870564,0,0,1,1,40.72146148908705,34,0,1
62.086111094069174,1,1,0,1,58.1166499921006,18,1,1
49.136545111512326,1,0,0,0,25.618732307035682,29,0,0
66.00504642694935,1,0,0,0,74.35665377816814,50,0,0
76.38609102635822,1,0,0,0,78.19837279604762,32,1,1
40.308409306444915,0,0,0,1,61.76503606020336,24,0,0
42.11285486544851,0,0,0,1,56.225271098527216,36,1,0
51.607062193602665,0,0,0,0,48.53099605188156,21,1,1
57.04036316983393,1,1,1,1,73.3892433069073,29,0,0
56.769245806865904,1,1,0,0,46.66140795752668,37,0,0
48.309093063716276,1,1,0,1,45.299419559239645,29,0,0
64.59896254401002,1,0,0,0,56.98352829356841,31,1,0
51.70780380946142,0,0,0,0,52.824906168547344,43,1,1
52.67338232231567,0,0,0,0,70.29725690990145,36,0,1
60.0899524138641,1,1,0,0,30.718052203663582,28,1,1
40.19757222398473,0,0,0,1,44.37754283148383,31,1,0
57.33796851493012,1,1,0,1,56.36132906253247,18,1,0
65.73720349089805,1,0,0,1,61.84380762423775,35,1,1
36.740541166184556,0,0,0,0,2.7370369712189344,19,1,1
45.870672267145295,0,0,0,0,50.90771293533325,25,0,1
57.53578597798604,0,0,0,0,72.29504237433645,28,1,1
58.75905510799561,1,1,0,0,39.94424444238007,29,1,0
33.24475444397125,0,0,0,0,9.309641760351049,31,1,0
52.012426511457186,1,1,0,0,33.32654939776178,36,0,0
52.67702785118339,1,1,1,1,53.83768226704662,33,1,0
46.40638551935833,1,0,1,1,38.89975402894583,22,1,0
63.81518135868312,1,1,0,0,62.32797212749113,26,0,0
33.621048800989634,0,0,0,0,23.475206049132606,39,0,0
50.415637848311036,0,1,0,0,59.59103402514164,33,0,1
52.54305970303586,1,1,0,1,40.345757806007484,26,0,1
64.80753013005689,1,1,0,0,58.59565688177297,32,0,0
54.385047594958856,1,1,0,0,48.103413122701625,18,0,0
39.9309696184189,0,0,0,0,38.798640474861045,50,1,0
56.26742627925825,1,0,0,0,35.671560575867076,25,0,1
62.96918292088357,1,1,0,0,55.829509344453534,44,0,1
48.763984398350985,1,1,0,0,15.59717137347743,30,1,0
39.05115490515789,0,0,0,0,34.49117796504026,31,0,0
37.298529856458195,0,0,0,0,17.523366726603975,44,0,1
50.13757520685669,0,1,0,0,62.28115421571118,43,0,1
38.638265578978384,0,0,1,1,54.70988923639882,18,1,0
57.26385427769091,1,0,0,0,49.51096172242681,28,0,0
51.832425680005684,1,1,0,1,27.451086187903964,31,1,1
55.77038840093523,1,0,0,0,52.02495604397295,24,0,0
57.197074185905386,1,1,0,1,41.56764663461619,30,1,1
49.914021377936024,0,0,0,1,66.66957611628237,16,1,1
36.46191569983815,0,0,1,1,52.21169213327851,29,0,1
47.31474753915436,0,1,0,0,33.34497260228251,29,1,1
58.827604783762425,1,1,0,1,61.54642835465561,20,1,0
56.38923912032161,1,1,0,1,56.59695298579974,43,0,1
66.12078680625802,1,1,0,0,49.14093403373749,33,1,1
54.09381236992709,0,1,0,0,61.372201585952965,35,1,1
41.46325648750642,0,0,0,0,51.9870497490856,26,0,0
72.33728405246667,1,0,0,0,74.50437542633543,33,1,0
69.06862144739277,1,0,0,0,53.4631829702469,29,1,1
56.40145891260015,1,0,1,1,51.606727741611806,24,1,1
45.182905692746715,0,0,0,1,60.776220048335084,27,1,0
39.35000263756517,0,0,1,1,74.13924982724728,30,0,0
44.92340036173496,0,0,0,0,45.06781239367908,35,0,1
53.220535521071255,0,0,0,1,69.59772957228864,39,1,1
40.16235902006617,0,0,0,1,32.67379469176716,31,1,1
58.2411144976633,1,1,0,1,54.2276097766317,37,1,0
62.000984822760515,1,1,0,0,51.11235125718655,23,1,0
56.895387801625354,1,1,0,0,37.17539264481666,38,0,1
56.908248200818,1,1,0,1,64.9135538596488,29,0,0
44.32231935422217,0,0,0,1,54.156372825943436,43,1,1
59.5384740401588,1,0,0,0,25.065931617859945,33,1,1
41.48634154623914,0,0,0,0,50.92813778972137,43,0,0
48.25942610189904,0,0,0,1,77.22783367049827,40,1,0
55.88411747035132,1,0,0,0,36.137756830910035,45,1,0
39.889133202451696,0,0,0,0,39.061894949778385,15,0,0
50.70168038492649,1,0,1,1,49.29543033290396,34,1,0
49.321568283664554,0,0,0,0,56.61404144326438,30,1,0
57.853401931679414,1,1,0,0,42.957015940214035,30,0,1
45.02086480117721,0,0,0,1,47.04109476790587,35,1,1
56.37318653218661,1,1,1,1,62.91277804089762,28,1,0
61.43684589342818,1,1,0,1,47.953667559367844,36,1,1
50.86892448268865,1,0,0,1,43.8468132975645,22,0,1
65.16083499572684,1,1,0,0,51.429583221098554,35,0,1
31.393343610102008,0,0,1,1,45.143323447661906,27,1,0
56.059054486042626,1,1,0,0,33.49817745532084,17,1,0
52.444272267447786,1,1,0,1,56.56288039972131,28,0,0
71.75545321914618,1,0,0,0,61.274543368178556,33,1,1
46.408687649226586,1,1,1,1,39.25040020725034,36,1,0
49.61828658137221,0,0,0,0,60.929985386063215,20,1,0
46.049251948996364,0,0,0,0,47.510084613016105,41,1,0
60.60642705727663,1,0,0,0,35.05799268073387,28,1,1
61.27566072383889,1,1,0,0,51.27289514904195,27,0,1
63.28693810216058,1,1,0,0,57.02337775785232,15,1,0
56.94729615094019,1,0,0,0,42.93233162213571,35,0,0
61.97867362453293,1,1,0,1,61.023835624550884,27,0,1
45.75857627788982,0,0,0,0,39.457827696476606,31,1,0
37.35601588081663,0,0,0,1,51.27110180004964,29,0,0
48.28596313143608,0,0,0,1,50.84330484108255,36,1,1
48.87720137145056,1,0,0,0,23.745616588410428,28,0,0
43.7894233642199,0,0,0,0,34.918553131661525,27,1,0
71.79649455260873,1,1,0,0,76.01149149331397,33,0,1
63.250681971910005,1,1,0,0,48.85086461802692,33,1,0
30.61699751837435,0,0,0,1,17.20547128110013,38,0,1
44.41941061029666,0,0,0,1,49.2988860491665,25,1,1
71.83793082836553,1,1,0,0,62.89179508556996,37,1,1
47.940177079969175,1,1,1,1,32.6989133100976,32,1,1
79.34279827394674,1,1,0,0,87.53844965085125,31,0,1
51.12010455142839,1,1,0,1,50.216122698596,27,0,0
54.97811384287015,1,0,0,0,34.803406685711856,15,0,1
77.26636909683305,1,1,0,0,75.90461895803526,34,1,1
38.32479681047602,0,0,0,1,63.66901959213057,42,0,0
61.5345481452673,1,1,0,1,63.62461316559542,40,0,1
51.514271842778086,1,1,0,0,27.14012583983834,26,1,0
55.95558634094075,1,0,0,0,42.288202529448554,47,1,0
50.13937895641257,0,0,0,0,64.05806621894635,23,0,1
64.12602185759351,1,1,0,1,70.01310656216715,36,1,0
46.61148924504521,0,0,0,0,46.82607734272034,25,0,1
61.86144847146954,1,1,0,0,50.455672059366414,36,1,0
60.44964635076691,1,1,0,0,43.06705041631179,21,0,1
37.43422770564025,0,0,0,1,49.8168006972841,35,0,1
52.44644355560423,1,1,0,1,54.76217750560282,49,0,0
70.52151946083204,1,1,0,1,81.78236078479026,31,0,1
55.55058721336739,0,1,0,0,61.50411399067625,25,1,1
64.27364295406754,1,0,0,1,59.43056116707809,26,1,1
38.59981765765028,0,1,0,0,25.343795243899745,45,1,0
42.505627221576496,0,1,0,1,60.09076633324109,42,1,0
52.63914873215138,1,1,0,0,23.55940182864071,35,0,1
59.89053718234785,1,0,0,0,48.3976277987247,18,1,0
48.54883169018832,0,0,0,0,53.410183614471705,33,1,0
55.905866341752805,1,1,0,1,45.16194664782742,25,1,0
64.71743865098401,1,0,0,0,44.50933505225058,26,1,1
39.64166378495425,0,0,0,0,28.998336430164436,21,1,0
36.95379851997059,0,0,0,1,33.02555436625438,33,0,1
47.16334795384254,0,0,0,0,32.21237864370288,30,1,1
36.660839183932055,0,0,0,0,35.71982089683593,15,0,0
47.53877368536804,0,1,0,0,66.99090858308566,36,0,0
67.3817766867248,1,0,0,0,63.41279907352528,30,1,0
42.88867194911246,0,0,0,0,55.15505856169705,32,0,0
47.80559954814065,1,1,1,1,52.53334968514649,47,1,0
48.00337412218566,1,1,0,0,36.24358159278855,42,0,0
67.1087366713983,1,0,0,0,64.46328623322891,34,0,1
56.083875933808,0,0,0,0,79.28663757540728,37,1,0
68.00619045360473,1,0,0,0,76.02634017991984,33,0,0
58.39264264959685,1,1,0,0,48.303007691189684,28,0,0
47.38263256528399,0,0,0,0,33.77533093239758,31,1,1
42.38946056004204,0,0,0,0,41.56308777156925,23,0,1
58.41396334455012,1,1,0,0,40.470414603909894,36,0,1
45.292797465100136,0,0,0,0,45.18552933938267,24,0,1
56.921419628696476,0,0,0,0,68.32620366467714,31,1,1
53.7752480440447,1,1,1,1,58.26648860410482,35,1,0
68.27604814103788,1,0,0,0,67.13773777418936,32,1,0
66.47097133968008,1,1,0,0,65.9458162010583,41,0,0
28.656997172413064,0,0,0,0,9.751290066516027,26,0,0
57.06330060395855,1,1,0,0,40.226140163347615,28,1,0
40.86681311790418,0,0,1,1,50.66135672354979,28,1,1
42.06751006078572,0,0,0,0,37.76554634844213,34,0,1
42.73877195136665,0,0,1,1,86.65427766959165,33,0,0
57.36453905677066,1,0,0,1,43.93845274432745,38,1,1
64.76037125103447,1,0,0,0,53.67830383654934,53,1,1
45.40894753630314,1,1,1,1,41.83871267163613,33,1,0
46.72801392268856,0,0,0,0,49.297909466458236,34,1,0
59.51153421477664,1,0,0,0,34.11015972259471,24,1,0
67.35229770696529,1,1,0,0,62.29291606679284,25,0,1
40.15454681931239,0,1,0,1,49.49497481202352,26,0,1
53.943799554096344,0,1,0,0,68.92295979964585,26,1,0
53.27369282925487,1,1,0,0,37.82451422444482,27,0,0
68.2113269819965,1,1,0,0,45.35009844893595,34,1,1
69.07388779841146,1,1,0,0,67.90648247889726,20,1,0
51.446440562474734,1,0,1,1,71.12153573818065,44,0,0
36.808195097256835,0,1,0,0,28.804689253514923,33,0,0
65.88583293700657,1,0,0,0,47.47889509989175,35,1,1
41.615208734721485,0,0,0,0,38.67439717848198,25,1,0
54.346295278580754,1,1,0,0,28.646407228199052,28,0,1
32.12934750045965,0,0,0,1,33.70375351876426,36,0,0
64.51575113829563,1,0,0,0,68.45219601330413,36,0,0
44.29536705336818,0,0,0,0,51.80848461147795,18,0,1
31.73382707968126,0,0,0,1,42.633080461741606,15,0,0
49.18728886830201,0,0,0,0,68.56968059287192,27,0,0
34.91496617202344,0,1,0,0,30.074014300921416,46,0,0
66.54941396681122,1,0,0,0,62.98546233733035,22,0,1
71.03034963208134,1,0,0,0,71.52819713226661,41,1,0
39.358232146462015,0,0,0,0,52.37265303861589,15,0,0
63.41954643087805,1,0,0,1,62.32778916241577,53,1,1
51.55497512234226,0,0,0,0,66.99540616802193,42,0,1
52.77354915255171,1,1,1,1,54.18554325002633,38,1,0
64.84014915649934,1,0,0,0,52.089632705543664,21,1,0
36.19577081839886,0,0,1,1,53.6953853932904,20,0,1
46.7962371999569,0,0,0,0,48.809595757777274,37,0,1
45.31337998339554,0,0,0,1,64.34606469884744,30,1,0
45.10496754094088,0,0,0,1,60.15601672540389,29,0,1
67.75308454626067,1,0,0,0,57.55018507420644,36,1,1
48.62859746475332,0,0,0,0,53.91904486906489,30,1,0
58.691459246863346,0,0,0,0,63.475479378314745,31,1,1
43.21392336324461,0,1,1,1,60.42342332184976,29,1,1
49.08019204489095,0,0,0,0,39.53355714698294,22,1,1
66.9127138457916,1,0,0,0,51.580570278475435,37,1,1
36.94311023029185,0,1,0,1,38.6722181407164,36,0,1
49.94048386477071,0,0,1,1,74.29528485145283,31,1,1
64.60734455220141,1,1,0,1,74.44726766596317,24,0,1
64.38845632252838,1,1,0,0,44.176707721215266,26,1,1
51.10954233959221,1,0,0,1,41.46847715123369,32,1,0
56.41898355295361,1,1,0,0,46.799645637674196,15,0,0
70.01081526269664,1,0,0,1,85.95713742574134,20,0,1
56.64910923532653,1,1,0,0,39.261977854042044,33,1,0
62.71102729109998,1,0,0,0,46.45264863160287,25,1,1
38.11794901286087,0,0,1,1,56.161191126658764,32,0,1
59.36850366574711,1,0,0,1,50.31068547317537,18,1,1
61.62599118451799,1,0,0,0,42.44558816112022,21,1,1
71.03793754949784,1,1,0,0,68.91056551811751,36,0,1
56.83206026891057,1,0,0,0,33.439844871657264,26,0,1
57.053460225324976,1,1,1,1,49.13852622142287,28,1,1
61.085236959129375,1,0,0,0,45.800794957525895,39,0,1
37.576261536714654,0,0,0,0,24.86600460573128,30,1,0
62.15158418265986,1,0,0,0,45.40226836469258,32,0,1
68.68115377821591,1,1,0,0,60.82829357186519,22,0,1
60.57661431953056,1,0,0,0,55.37706614469647,40,0,0
57.00570586247199,1,1,0,0,39.365681361674945,38,1,0
44.87103940994228,1,0,1,1,40.90792057732973,19,0,1
77.96114460861365,1,0,0,0,89.76613988728003,33,0,1
42.8157332510743,0,0,0,0,34.64281996624406,29,1,0
24.750483195416592,0,0,1,1,18.983345591442795,32,0,1
58.629797417642195,0,0,0,0,72.22525375008894,27,1,1
66.7521751795631,1,1,0,0,51.69466753230677,39,0,1
43.65775005428636,0,0,0,0,43.03032030965361,28,0,1
37.15174591559835,0,0,0,0,37.5255276405734,22,0,0
39.69594157859712,0,0,0,0,27.610593496339995,28,0,1
59.66443485830616,1,1,0,0,48.60745195931507,15,0,1
40.0226327087537,0,0,1,1,60.48676711758297,26,0,1
48.883574219656964,0,0,0,0,54.274165127863405,30,0,1
62.92070927839543,1,1,0,1,63.72089757316209,37,1,0
51.53688144285466,1,1,0,1,39.46503577508958,35,0,1
59.64625795281379,1,1,0,0,35.414500887595594,32,1,1
48.942532747697115,0,0,0,1,75.89125386055524,39,0,1
53.44500794647683,1,1,0,0,33.641531468946965,27,0,0
44.026341789577494,0,0,0,0,40.35017404459668,27,0,1
37.30014368491139,0,0,0,0,30.39218349962595,34,0,0
40.88301994034158,0,0,0,1,47.23402031933725,33,1,0
43.40745306159007,0,0,0,1,61.48067439510257,30,1,0
40.67443717167274,0,0,0,0,44.57107745081274,32,0,0
51.490526982238016,1,0,0,1,29.795360329076455,38,1,1
69.1950612713604,1,1,0,0,61.9129338391288,25,0,1
58.70938885691842,1,0,0,1,47.18024533786769,34,1,1
37.466901893006494,0,0,1,1,59.651398447827106,38,1,0
66.39868180442997,1,1,0,0,55.133034073439944,35,0,1
70.63918963382392,1,1,0,0,76.25684042811218,32,1,0
55.13036398480117,1,1,0,0,38.24844150663821,45,1,0
58.17038605209562,1,1,0,0,40.83913169740326,25,0,1
54.239028936641574,0,0,0,0,69.64515464522248,43,0,1
34.73392990869526,0,0,1,1,47.65088906903733,16,1,0
34.44536808898859,0,0,1,1,42.798811793120095,22,1,0
59.55346770951804,1,0,0,1,43.104640000876685,39,1,1
63.52357111387034,1,0,0,0,40.73278315860547,37,1,1
71.51988398787248,1,1,0,0,65.27919225666334,34,0,1
38.110761255258744,0,0,1,1,56.05090797089862,31,1,0
51.07179678603331,1,1,0,0,37.08657320907328,31,0,0
31.07777972353072,0,0,1,1,32.49701629466142,30,1,0
35.14563801307415,0,0,1,1,49.46250721633908,22,0,1
67.45148831518439,1,1,0,0,62.80497382667713,24,0,1
43.70893691716197,0,0,0,1,47.92284563895241,39,1,1
64.02546685051051,1,1,0,0,49.79489675566822,22,0,1
69.08445169734946,1,0,0,0,65.78746427023015,43,0,1
48.6174740343504,0,0,0,0,52.123451924002495,36,0,1
49.46796990984841,0,1,0,0,57.78485291608365,28,0,1
52.204964465294864,1,0,0,0,33.188822397420026,32,0,0
64.13904952930467,1,0,0,0,50.251124840602756,32,1,0
44.79582967197989,0,0,0,0,41.98841977930445,31,1,0
44.386375594521894,0,0,0,0,36.37119038233794,31,0,1
53.815042292708526,1,1,0,1,54.353414165817284,47,1,0
50.8495726832463,1,0,0,1,43.27219793944487,32,1,0
44.00252172543269,0,0,0,0,40.75575944167442,29,0,1
66.90368415655652,1,0,0,0,55.87482468162948,30,1,0
61.32923168451974,1,1,0,0,34.48037509688332,20,1,1
60.140408033750724,1,0,0,0,34.79930434249618,30,1,1
53.537316181174816,1,0,0,1,49.475320116115924,52,0,1
30.859559462250637,0,1,1,1,31.366218909099686,28,0,1
41.37153418637804,0,1,0,0,51.8346905778846,24,0,0
59.4538221879883,1,0,0,0,42.088884282096245,35,1,0
49.013008754351176,0,0,0,0,34.70240079418525,40,1,1
53.88445145006942,0,0,0,0,52.25684449397172,25,1,1
62.16095263002532,1,1,0,0,42.90141947676324,44,1,1
61.71556174279168,1,0,0,0,41.73005054384045,31,1,1
52.00030902194994,0,0,0,0,45.94768936299213,34,1,1
46.61057049491959,0,0,0,0,47.8892792972558,26,0,1
44.027575049425685,0,0,0,0,40.94497650746726,29,1,0
61.67168515029745,1,1,0,0,44.45969056921702,33,1,0
59.941287818871245,1,1,1,1,64.10895213784116,36,0,1
62.387372577213064,1,1,0,0,46.92042792195809,31,0,1
44.8792041643248,1,0,1,1,42.803865989962915,39,0,0
43.67595181392072,0,0,0,0,39.26890099275302,24,0,1
64.49006508786266,1,1,0,0,48.96075886532974,31,0,1
50.28517408524911,0,0,0,1,65.36084407066438,31,1,1
64.53419436353778,1,0,0,1,65.24702413454283,15,1,1
66.95132428890166,1,0,0,0,75.69493149919947,34,0,0
41.912963610031944,0,0,0,0,31.368446093308386,39,1,0
44.48785886007105,1,0,0,1,34.131762771060735,37,0,0
63.86101259547861,1,1,0,0,64.03378405516997,34,0,0
65.56155997595266,1,0,0,0,58.2996817816084,20,0,1
57.99854591158019,1,1,0,0,36.335863813644565,28,0,1
64.19495444076213,1,0,0,0,56.171567216799886,25,1,0
55.272010086529235,1,1,0,0,32.6434152236992,24,0,1
38.64598716149952,0,0,1,1,65.60410823051967,21,0,1
58.971957436961766,1,0,0,0,45.66435491381267,20,1,0
42.04077849779343,0,0,0,1,50.339711451318166,24,0,1
53.11958314622294,0,0,0,0,68.80092535661888,32,1,0
38.86225577010472,0,1,0,1,57.50472540567333,28,0,0
61.88590622766722,1,1,0,1,50.90463003496846,27,1,1
37.75468951255098,0,0,1,1,73.40065186885887,27,0,0
47.26945773210636,0,1,0,0,55.37741215286878,22,1,0
58.527254372178774,0,0,0,0,96.62705968858302,34,0,0
47.35380361618357,0,0,0,0,53.17408447690128,31,0,1
48.1070475484864,1,0,0,1,28.139184184523803,33,0,1
62.923308105516064,1,0,0,0,52.45128714924867,28,1,0
50.54639090775242,0,0,0,0,47.28511562549274,43,1,1
64.56657876275892,1,0,0,0,47.923453228927684,24,0,1
51.116517233587,0,0,0,0,62.69611155699983,27,1,0
38.599200276186984,0,0,0,0,24.89555024114162,34,1,0
50.147031357512475,1,1,0,1,31.38476234793442,33,1,0
45.938717129459526,0,0,0,0,49.56875401164863,31,0,1
55.66980934103764,1,1,0,1,49.33998822817248,18,1,0
35.17798817159805,0,0,0,1,32.8729948936005,23,0,1
41.134724065137725,0,1,1,1,61.179911287294985,33,0,1
56.48238509104661,0,0,0,0,68.09201522452537,21,1,1
50.073466684813,0,0,0,1,62.464254933128665,35,1,1
47.037833682559004,0,0,0,1,58.36365787607451,22,1,1
60.84596782931366,1,0,0,1,57.33769510617857,28,0,1
45.620674626549096,1,0,1,1,37.01880653641124,26,1,0
54.56951364610136,1,1,0,0,21.2642210465469,28,0,1
80.47730652571089,1,0,0,0,95.46927725873323,33,1,0
74.20862996341897,1,0,0,0,67.0914994166096,25,1,1
61.624137380683386,1,0,0,0,46.91248439499963,39,0,1
70.53593201324881,1,0,0,0,71.60087709132921,40,1,0
66.8880943782845,1,0,0,0,51.486556645315844,31,1,1
58.92061514768902,1,1,0,0,34.870371759671755,49,1,1
46.22862406941482,0,0,0,0,63.4280232725522,52,0,1
47.5942310614663,0,0,0,0,46.048653035292375,27,1,0
64.14743881843343,1,1,0,1,54.38344354386162,30,1,1
45.47756587537705,1,1,1,1,50.12914903666731,20,0,0
44.683870325297754,0,1,0,1,54.639718923787925,32,1,1
49.410795550910464,0,0,0,0,54.44441091755712,38,1,0
73.97001624807568,1,1,0,0,67.09096886705316,26,1,1
56.292062970709424,1,1,1,1,55.42574948916259,32,0,1
47.46638994442541,0,0,0,0,50.239476616573505,15,0,1
40.65334121770944,0,0,0,0,47.53150603516773,23,0,0
44.13579232564676,0,0,0,1,61.18402403772818,40,0,1
75.22071044744811,1,0,0,0,62.993981706005016,37,1,1
65.20025710719146,1,1,0,1,73.67161644213013,36,0,1
42.92781421466156,0,0,0,0,51.52520575602457,32,0,0
57.389292144317544,1,1,1,1,64.32297154918328,40,0,1
31.08764824521121,0,0,0,1,24.12874513151002,27,1,0
66.3909940745722,1,1,0,0,54.378662017251266,21,1,0
42.39513611033047,0,0,0,1,40.188824563187794,29,1,1
50.80838329153163,1,1,1,1,49.17331260581544,33,1,0
52.52462907526505,1,1,1,1,61.00007732091238,31,0,0
40.31289818790354,0,0,0,0,48.102700633000964,24,0,0
35.898025467371,0,1,1,1,36.714202085214126,39,1,1
56.55543601339446,0,0,0,0,61.34985581578354,31,1,1
53.36871694304915,0,0,0,0,74.06294570688311,44,1,0
65.73012996994903,1,0,0,0,63.673269989889796,27,1,0
67.90923673036258,1,1,0,0,51.04467307527085,34,1,1
61.95370079288598,1,1,0,0,52.71273058864,23,1,0
61.19354985672495,1,1,0,0,48.886899134277186,16,0,1
58.27322152237653,1,1,0,0,38.6950507795302,36,1,0
59.82983018529452,1,0,0,0,48.89744896285231,15,1,0
44.88041721595812,1,1,0,1,29.465511212100523,34,1,0
64.2413443863927,1,0,0,0,62.721326062265454,29,0,0
38.69342350176905,0,0,0,0,35.750892670978644,33,0,0
35.51964999925223,0,0,0,1,50.34322074520254,23,0,0
69.16085468704016,1,1,0,0,66.80266297465798,24,1,0
33.397552958345784,0,1,0,1,25.655854203150536,39,0,1
57.795571423388765,1,0,0,0,40.74305623684142,41,1,0
49.57981574961098,0,0,0,0,56.05010249859456,32,0,1
37.3092777177541,0,1,1,1,72.25059021148178,32,0,0
58.3270190562384,1,1,0,1,44.47321266278525,40,1,1
44.03955871657211,0,0,0,1,65.16532855082927,27,0,1
63.20010172600319,1,0,0,0,42.11854265257601,41,1,1
52.88785622421151,0,0,0,0,64.20878309375982,25,0,1
46.39585613739443,0,0,0,0,45.95643570638965,27,0,1
