recall_score_1,recall_score_0,higher_edu_1,higher_edu_0,ind_type
66.84035427506791,47.846918059028745,1,0,Complier
44.94379177576625,33.006953073101236,1,1,Always taker
58.49608692544052,42.2121072029988,0,0,Never taker
59.950596616157796,43.772057366109095,1,1,Always taker
57.98147524665108,43.56322765792033,0,0,Never taker
51.120747904103155,38.12415115338841,1,0,Complier
61.82860590723923,45.48965609723146,1,1,Always taker
71.40302126271432,53.44761335226851,1,1,Always taker
49.26503905121379,37.527062586826595,1,1,Always taker
57.51588260194556,44.77450478784611,1,1,Always taker
46.233916018541535,29.803425329075235,1,1,Always taker
65.16772239145477,48.91845633136839,0,0,Never taker
68.98699888181656,49.30544179617521,0,0,Never taker
44.31867742076068,29.25964728674703,1,0,Complier
80.21448196450436,59.956476623287465,1,1,Always taker
53.305101348184756,36.42041610710562,1,1,Always taker
68.9453371005419,53.717839113801745,1,1,Always taker
55.42176011822381,44.57687614705481,0,0,Never taker
69.65347642338415,53.77242746228243,1,0,Complier
65.59606637946267,46.56378183560663,1,0,Complier
68.90633674420067,54.455118693270315,0,0,Never taker
64.66568482090516,48.719601030332,0,0,Never taker
54.878345626257065,40.714989300315445,1,1,Always taker
66.54148166342522,50.86061246782661,1,1,Always taker
65.86100143257137,49.39852005936355,1,0,Complier
55.840470185808684,44.46218855846839,0,1,Denier
58.274405549089856,46.72205531880726,1,0,Complier
48.674748110383426,34.57998036255944,0,0,Never taker
43.864291339876836,27.25202553529309,1,1,Always taker
58.980419803701636,43.573246865144164,0,0,Never taker
71.13604481461543,54.952706594605345,1,1,Always taker
57.76235108035163,39.45712341085111,1,1,Always taker
62.38222094647527,46.38033709704105,1,0,Complier
73.53226866460584,56.6538646581033,1,1,Always taker
63.939609031296385,49.91937351907024,0,0,Never taker
53.97647000265699,36.313357245461226,1,1,Always taker
65.6800540905148,51.44717539894529,0,0,Never taker
59.600801743152616,39.37293206179223,0,1,Denier
60.665938244353555,46.147547985958816,0,0,Never taker
61.387415344564964,44.708318107670166,1,1,Always taker
62.0143772608727,48.67883728210234,0,1,Denier
63.48192724977589,50.351506321460626,0,0,Never taker
65.68680249588814,49.226085167100905,0,0,Never taker
53.21360109838284,38.5854857209462,1,1,Always taker
61.24084498008932,50.009083571506466,1,0,Complier
60.106650972910145,42.5278138874171,1,1,Always taker
56.1897800880688,41.11814656069569,0,0,Never taker
57.42588158461385,40.64028974306435,0,0,Never taker
61.11007236533085,46.6185135236798,0,0,Never taker
60.112052260793774,42.148805262356674,0,1,Denier
53.57404291373033,38.54358578240028,0,0,Never taker
54.388115290440794,36.725705396360425,1,1,Always taker
66.08343640451962,51.52679791632644,1,1,Always taker
71.1561436729525,52.456633152914485,1,1,Always taker
62.78773976042945,48.40400064135297,0,0,Never taker
58.33417669389935,44.13589574991426,1,0,Complier
56.49959897118251,41.575630739219925,0,1,Denier
73.12328642289835,57.270870509850646,0,0,Never taker
65.27392847617699,49.17840576642187,0,0,Never taker
72.49645744064256,52.10977728800189,0,1,Denier
52.01836276175425,36.57719985843486,0,0,Never taker
48.536912693348654,35.4290011664919,0,0,Never taker
68.58261136522718,49.638692587514754,0,0,Never taker
50.64287489794559,35.51032385812646,1,1,Always taker
58.93961914064245,41.45275818787489,0,0,Never taker
57.569118378161924,42.48215492740254,0,0,Never taker
65.98000802219467,53.402902796490736,0,1,Denier
68.25356574978422,53.58073492373982,0,0,Never taker
57.28442819795849,37.7730837399028,1,0,Complier
56.159121721796545,44.21109844912213,1,1,Always taker
71.65988846639651,53.32656844793804,0,1,Denier
65.67729064583985,52.772825778610894,1,0,Complier
55.93116768488246,42.900662948255054,1,0,Complier
47.96710245583474,34.50543714950491,1,1,Always taker
56.116657096444925,40.443090579293106,0,0,Never taker
70.1024023739743,53.929468097863364,0,1,Denier
72.80008974995387,55.55538775299668,0,0,Never taker
63.03301951568081,46.44169351290192,1,0,Complier
71.86312720213047,54.120794405979765,1,1,Always taker
62.314746162559274,46.452690328927254,1,1,Always taker
46.11580212496303,32.973705185174,0,0,Never taker
58.35162513302879,37.99122171379745,1,1,Always taker
48.054185089997624,32.43004365084878,0,0,Never taker
60.45038479948797,43.08841989560606,1,1,Always taker
62.20317926729409,48.241698314621715,0,0,Never taker
46.86461369730932,32.10780497689161,1,1,Always taker
70.17905373828803,54.72602315572209,1,1,Always taker
61.814529052071464,50.370172050745026,1,1,Always taker
58.770576778962344,41.28005606583425,0,0,Never taker
57.170204634959504,41.832544947739265,0,0,Never taker
54.56374310629063,39.83846656026922,1,0,Complier
56.571061389302784,40.048118144236504,0,0,Never taker
66.73163405888988,43.547756131257444,0,0,Never taker
51.627445297309315,32.41262095174921,0,0,Never taker
58.06042607951829,41.93351167172469,1,1,Always taker
55.087945410755,40.558084373422886,1,0,Complier
58.681710213045825,43.78447920611963,1,1,Always taker
60.460376089592984,46.32213478172251,0,0,Never taker
57.4601193414009,44.805511130245264,0,0,Never taker
59.73796781384929,46.340124836844794,1,1,Always taker
53.10918430945421,35.095779255825576,0,1,Denier
49.54322599040635,37.27091556921031,1,1,Always taker
60.46708644175744,39.205108100861715,0,1,Denier
51.008764003163066,38.647566013691396,0,1,Denier
44.09435350079425,32.15051066286552,0,0,Never taker
53.703400000514264,39.384784745900845,0,0,Never taker
62.18141842992082,49.4173385769218,0,0,Never taker
63.69311888231954,42.09515015749421,0,0,Never taker
46.459647670508076,34.700488596870564,0,0,Never taker
62.086111094069174,46.83199602558862,1,1,Always taker
49.136545111512326,35.533012578885256,1,1,Always taker
66.00504642694935,45.76209463463298,0,1,Denier
76.38609102635822,60.07583254145584,0,1,Denier
55.321489390906905,40.308409306444915,0,0,Never taker
59.396708715074254,42.11285486544851,0,0,Never taker
67.60647172748682,51.607062193602665,0,0,Never taker
57.04036316983393,38.16403631604852,1,0,Complier
56.769245806865904,41.882108739220655,1,0,Complier
48.309093063716276,34.635850533164756,1,1,Always taker
64.59896254401002,49.54299663094371,1,1,Always taker
65.22991629331207,51.70780380946142,0,0,Never taker
71.57298806613562,52.67338232231567,0,0,Never taker
60.0899524138641,45.75651950333732,1,1,Always taker
51.412074002692734,40.19757222398473,0,0,Never taker
57.33796851493012,43.04054095026827,1,1,Always taker
65.73720349089805,49.52304979921765,1,1,Always taker
48.13906425101268,36.740541166184556,0,0,Never taker
65.07803282254164,45.870672267145295,0,0,Never taker
76.09986153091894,57.53578597798604,0,0,Never taker
58.75905510799561,44.79686148320331,1,0,Complier
44.7501809949079,33.24475444397125,0,0,Never taker
52.012426511457186,36.816922321806466,1,0,Complier
52.67702785118339,36.383400865341386,1,0,Complier
46.40638551935833,33.23867145104751,0,1,Denier
63.81518135868312,44.99161775498541,1,1,Always taker
46.14776515924511,33.621048800989634,0,0,Never taker
66.68422189590602,50.415637848311036,0,0,Never taker
52.54305970303586,36.10284918769772,1,1,Always taker
64.80753013005689,45.618300634719915,1,0,Complier
54.385047594958856,41.74823685473402,1,1,Always taker
58.67645585572197,39.9309696184189,0,0,Never taker
56.26742627925825,42.89759892788954,0,1,Denier
62.96918292088357,46.30517532887864,1,0,Complier
48.763984398350985,39.2192474366435,1,1,Always taker
50.52635679414037,39.05115490515789,0,0,Never taker
49.930501868807696,37.298529856458195,0,0,Never taker
66.52548799375518,50.13757520685669,0,0,Never taker
52.31533253383035,38.638265578978384,0,0,Never taker
57.26385427769091,40.62006496312705,1,1,Always taker
51.832425680005684,40.71824458749325,1,0,Complier
55.77038840093523,43.38378490698764,0,1,Denier
57.197074185905386,43.17808868558505,1,0,Complier
66.44075081884166,49.914021377936024,0,0,Never taker
52.23353156071031,36.46191569983815,0,0,Never taker
59.96231060058363,47.31474753915436,0,0,Never taker
58.827604783762425,41.83758313631875,1,1,Always taker
56.38923912032161,47.34238202198344,1,1,Always taker
66.12078680625802,52.69050129475635,1,0,Complier
71.17307689841576,54.09381236992709,0,0,Never taker
59.41930735487227,41.46325648750642,0,0,Never taker
72.33728405246667,56.10990224023659,1,1,Always taker
69.06862144739277,52.64312455577612,1,1,Always taker
56.40145891260015,41.300699178323285,0,1,Denier
60.02196084283109,45.182905692746715,0,0,Never taker
56.65070143309137,39.35000263756517,0,0,Never taker
60.73271508312446,44.92340036173496,0,0,Never taker
66.5642210076925,53.220535521071255,0,0,Never taker
53.662569007224576,40.16235902006617,0,0,Never taker
58.2411144976633,42.499867090355544,1,0,Complier
62.000984822760515,48.45609089312816,1,1,Always taker
56.895387801625354,42.962580239085895,1,1,Always taker
56.908248200818,40.12611118007789,1,1,Always taker
59.4093293056561,44.32231935422217,0,0,Never taker
59.5384740401588,45.52285933049422,0,1,Denier
53.516313420613756,41.48634154623914,0,0,Never taker
63.22829665398551,48.25942610189904,0,0,Never taker
55.88411747035132,41.16271549725573,0,1,Denier
53.13787514855857,39.889133202451696,0,0,Never taker
50.70168038492649,37.43588913481781,1,1,Always taker
65.24773764863842,49.321568283664554,0,0,Never taker
57.853401931679414,44.75595071142301,1,1,Always taker
60.34956799094692,45.02086480117721,0,0,Never taker
56.37318653218661,38.86697369254441,1,0,Complier
61.43684589342818,48.09786692796561,1,1,Always taker
50.86892448268865,38.21266091101204,0,1,Denier
65.16083499572684,46.75757524667386,1,1,Always taker
48.97877389391656,31.393343610102008,0,0,Never taker
56.059054486042626,41.118735139565864,1,0,Complier
52.444272267447786,37.92300718068216,1,1,Always taker
71.75545321914618,55.75889950587942,0,1,Denier
46.408687649226586,31.169654990086535,1,1,Always taker
68.60362381280872,49.61828658137221,0,0,Never taker
59.83501746312345,46.049251948996364,0,0,Never taker
60.60642705727663,47.6403758046672,1,1,Always taker
61.27566072383889,46.846861085519045,1,0,Complier
63.28693810216058,48.30337153986083,1,1,Always taker
56.94729615094019,37.71903555344047,0,1,Denier
61.97867362453293,44.363763813440215,1,0,Complier
57.5820367454139,45.75857627788982,0,0,Never taker
52.08747683034924,37.35601588081663,0,0,Never taker
59.65088241876064,48.28596313143608,0,0,Never taker
48.87720137145056,34.55002965425036,0,1,Denier
57.48669755174723,43.7894233642199,0,0,Never taker
71.79649455260873,54.75020365218476,1,1,Always taker
63.250681971910005,47.65662433618439,1,0,Complier
44.19227332482466,30.61699751837435,0,0,Never taker
59.304085577843814,44.41941061029666,0,0,Never taker
71.83793082836553,54.551523793957614,1,1,Always taker
47.940177079969175,39.12932054656958,1,1,Always taker
79.34279827394674,59.149120527386955,1,1,Always taker
51.12010455142839,35.68961697456079,1,1,Always taker
54.97811384287015,38.77995090868975,1,1,Always taker
77.26636909683305,60.93440556229036,1,1,Always taker
57.48685731344887,38.32479681047602,0,0,Never taker
61.5345481452673,44.13314189196009,1,1,Always taker
51.514271842778086,39.59620801297997,1,0,Complier
55.95558634094075,40.58330846653071,1,1,Always taker
69.41248862280173,50.13937895641257,0,0,Never taker
64.12602185759351,46.358331303745445,1,0,Complier
64.21163340833098,46.61148924504521,0,0,Never taker
61.86144847146954,47.29868083494984,1,0,Complier
60.44964635076691,44.049437857809906,1,1,Always taker
56.76091162536749,37.43422770564025,0,0,Never taker
52.44644355560423,33.793232191991486,1,0,Complier
70.52151946083204,51.4610555304295,1,0,Complier
71.37320249536585,55.55058721336739,0,0,Never taker
64.27364295406754,45.33440894340141,1,1,Always taker
52.05335543379704,38.59981765765028,0,0,Never taker
58.95217630503189,42.505627221576496,0,0,Never taker
52.63914873215138,40.99715043199103,1,0,Complier
59.89053718234785,45.61569746921457,1,1,Always taker
64.98624197721766,48.54883169018832,0,0,Never taker
55.905866341752805,40.17961945474161,1,0,Complier
64.71743865098401,52.3265212626759,1,1,Always taker
52.59671030483797,39.64166378495425,0,0,Never taker
48.20291250792041,36.95379851997059,0,0,Never taker
61.07705135424376,47.16334795384254,0,0,Never taker
47.981574550442176,36.660839183932055,0,0,Never taker
65.6633853126086,47.53877368536804,0,0,Never taker
67.3817766867248,52.2968477515525,0,1,Denier
58.07158893395579,42.88867194911246,0,0,Never taker
47.80559954814065,33.09080315261379,1,1,Always taker
48.00337412218566,37.948502531271465,1,1,Always taker
67.1087366713983,51.31471267759484,1,1,Always taker
75.64193258244902,56.083875933808,0,0,Never taker
68.00619045360473,52.769166713342166,0,1,Denier
58.39264264959685,43.85464217204695,1,1,Always taker
59.81442180689295,47.38263256528399,0,0,Never taker
60.44141731511095,42.38946056004204,0,0,Never taker
58.41396334455012,43.28924420132684,1,0,Complier
62.03086024505218,45.292797465100136,0,0,Never taker
76.89417424402184,56.921419628696476,0,0,Never taker
53.7752480440447,38.567011801638564,1,0,Complier
68.27604814103788,53.08206129432545,1,1,Always taker
66.47097133968008,46.06910354780716,1,1,Always taker
43.56685360621075,28.656997172413064,0,0,Never taker
57.06330060395855,45.113547999062675,1,1,Always taker
55.67848184561498,40.86681311790418,0,0,Never taker
55.30230001443454,42.06751006078572,0,0,Never taker
60.75128409079618,42.73877195136665,0,0,Never taker
57.36453905677066,42.63239659410657,1,1,Always taker
64.76037125103447,50.187091920135494,1,1,Always taker
45.40894753630314,33.3546053796501,1,1,Always taker
62.99821291601992,46.72801392268856,0,0,Never taker
59.51153421477664,43.50621676349308,0,1,Denier
67.35229770696529,49.89288347737088,1,0,Complier
55.38826244083644,40.15454681931239,0,0,Never taker
70.6741139858599,53.943799554096344,0,0,Never taker
53.27369282925487,39.254226984772274,1,1,Always taker
68.2113269819965,50.581598829478295,1,0,Complier
69.07388779841146,51.5159702931184,1,1,Always taker
51.446440562474734,36.94317954001349,1,1,Always taker
51.9516041933154,36.808195097256835,0,0,Never taker
65.88583293700657,48.84115405865107,0,1,Denier
58.359638382879616,41.615208734721485,0,0,Never taker
54.346295278580754,40.43012419274193,1,0,Complier
46.609096394000176,32.12934750045965,0,0,Never taker
64.51575113829563,48.48227770514507,0,1,Denier
61.24887591690084,44.29536705336818,0,0,Never taker
47.2797486707019,31.73382707968126,0,0,Never taker
65.71313394876168,49.18728886830201,0,0,Never taker
49.42597307781273,34.91496617202344,0,0,Never taker
66.54941396681122,50.262378088563025,0,1,Denier
71.03034963208134,53.0998054877823,1,1,Always taker
56.06756540290255,39.358232146462015,0,0,Never taker
63.41954643087805,44.60880801543043,1,1,Always taker
69.51691391455417,51.55497512234226,0,0,Never taker
52.77354915255171,38.234771176915245,1,0,Complier
64.84014915649934,48.10046733458557,1,1,Always taker
52.2894336062865,36.19577081839886,0,0,Never taker
62.30952011849849,46.7962371999569,0,0,Never taker
58.64991107466527,45.31337998339554,0,0,Never taker
58.3649256018864,45.10496754094088,0,0,Never taker
67.75308454626067,55.00602951427765,1,1,Always taker
64.07483732358524,48.62859746475332,0,0,Never taker
73.56804947766432,58.691459246863346,0,0,Never taker
61.13145512220339,43.21392336324461,0,0,Never taker
60.10495370653365,49.08019204489095,0,0,Never taker
66.9127138457916,56.2186759293954,1,1,Always taker
53.22607608048695,36.94311023029185,0,0,Never taker
68.44735029776109,49.94048386477071,0,0,Never taker
64.60734455220141,48.1056702420054,1,0,Complier
64.38845632252838,49.44743672120813,1,0,Complier
51.10954233959221,39.94659021939444,1,1,Always taker
56.41898355295361,40.04146008871355,1,1,Always taker
70.01081526269664,51.24783552254698,0,1,Denier
56.64910923532653,42.85431040237631,1,1,Always taker
62.71102729109998,49.73053846056736,0,1,Denier
53.78919032683296,38.11794901286087,0,0,Never taker
59.36850366574711,45.191510870415584,0,1,Denier
61.62599118451799,52.415491288674126,0,1,Denier
71.03793754949784,52.43415861441883,1,1,Always taker
56.83206026891057,42.63079719219643,1,1,Always taker
57.053460225324976,41.34173002053801,1,0,Complier
61.085236959129375,45.58593877457186,0,1,Denier
53.52411580206039,37.576261536714654,0,0,Never taker
62.15158418265986,45.59929570144729,1,1,Always taker
68.68115377821591,50.110244351764,1,0,Complier
60.57661431953056,43.70515776133571,1,1,Always taker
57.00570586247199,43.038886626713555,1,0,Complier
44.87103940994228,31.6719617878865,0,1,Denier
77.96114460861365,59.202301016745885,0,1,Denier
56.67008879761562,42.8157332510743,0,0,Never taker
37.62636486555489,24.750483195416592,0,0,Never taker
77.83610243272973,58.629797417642195,0,0,Never taker
66.7521751795631,46.07091261677255,1,0,Complier
62.007244790248656,43.65775005428636,0,0,Never taker
53.704279530601504,37.15174591559835,0,0,Never taker
55.7452728585536,39.69594157859712,0,0,Never taker
59.66443485830616,43.301361579504906,1,0,Complier
55.07051265300276,40.0226327087537,0,0,Never taker
64.569312513665,48.883574219656964,0,0,Never taker
62.92070927839543,45.674936947593075,1,0,Complier
51.53688144285466,37.34110461677644,1,0,Complier
59.64625795281379,48.481945440689564,1,1,Always taker
67.25353572022364,48.942532747697115,0,0,Never taker
53.44500794647683,37.81436698553287,1,1,Always taker
59.193115441534715,44.026341789577494,0,0,Never taker
49.10339198049908,37.30014368491139,0,0,Never taker
55.96567418006477,40.88301994034158,0,0,Never taker
57.722455626646045,43.40745306159007,0,0,Never taker
57.665657413067656,40.67443717167274,0,0,Never taker
51.490526982238016,39.121751071487125,1,1,Always taker
69.1950612713604,50.52404290539259,1,1,Always taker
58.70938885691842,44.528233624763494,1,1,Always taker
56.49049374317851,37.466901893006494,0,0,Never taker
66.39868180442997,46.45960740334121,1,0,Complier
70.63918963382392,56.23916642469965,1,0,Complier
55.13036398480117,44.13969779830537,1,0,Complier
58.17038605209562,45.09663007095606,1,0,Complier
70.51453224525861,54.239028936641574,0,0,Never taker
49.135956973588364,34.73392990869526,0,0,Never taker
48.78889314314343,34.44536808898859,0,0,Never taker
59.55346770951804,44.79767488579368,1,1,Always taker
63.52357111387034,48.04758883819574,1,1,Always taker
71.51988398787248,53.24573394233652,1,0,Complier
54.77014392742775,38.110761255258744,0,0,Never taker
51.07179678603331,39.02866933488384,1,1,Always taker
43.76667797603141,31.07777972353072,0,0,Never taker
51.62125386389716,35.14563801307415,0,0,Never taker
67.45148831518439,52.108934918543476,1,1,Always taker
57.93131743196742,43.70893691716197,0,0,Never taker
64.02546685051051,47.41248892230911,1,1,Always taker
69.08445169734946,51.7871873504921,1,1,Always taker
65.33591755059274,48.6174740343504,0,0,Never taker
66.05119219194138,49.46796990984841,0,0,Never taker
52.204964465294864,38.30667623825823,0,1,Denier
64.13904952930467,48.95101258443104,1,1,Always taker
58.461339257694114,44.79582967197989,0,0,Never taker
57.29377423232987,44.386375594521894,0,0,Never taker
53.815042292708526,39.485336836337865,1,0,Complier
50.8495726832463,38.911056010230936,0,1,Denier
59.60767939356116,44.00252172543269,0,0,Never taker
66.90368415655652,49.050052788679025,1,1,Always taker
61.32923168451974,48.490644929493016,1,1,Always taker
60.140408033750724,45.12165461538007,0,1,Denier
53.537316181174816,37.00184694865492,1,1,Always taker
44.87824013887001,30.859559462250637,0,0,Never taker
57.646480363553735,41.37153418637804,0,0,Never taker
59.4538221879883,48.26110211639926,1,1,Always taker
60.897785982893,49.013008754351176,0,0,Never taker
67.80252459396802,53.88445145006942,0,0,Never taker
62.16095263002532,49.96983922306754,1,1,Always taker
61.71556174279168,51.42546016545657,0,1,Denier
65.2265448748055,52.00030902194994,0,0,Never taker
64.81388392990497,46.61057049491959,0,0,Never taker
56.83396676738817,44.027575049425685,0,0,Never taker
61.67168515029745,46.91390059158217,1,1,Always taker
59.941287818871245,37.45492312345628,1,0,Complier
62.387372577213064,46.322893250359165,1,1,Always taker
44.8792041643248,29.606176685592125,1,1,Always taker
61.192573734759165,43.67595181392072,0,0,Never taker
64.49006508786266,45.04623762601275,1,0,Complier
66.51439011457454,50.28517408524911,0,0,Never taker
64.53419436353778,47.182277117852095,0,1,Denier
66.95132428890166,49.06972247664639,1,1,Always taker
55.39700072982246,41.912963610031944,0,0,Never taker
44.48785886007105,33.370310122216026,1,1,Always taker
63.86101259547861,47.078425348816275,1,0,Complier
65.56155997595266,48.48454187286991,0,1,Denier
57.99854591158019,42.697954662441774,1,1,Always taker
64.19495444076213,48.92361083098797,0,1,Denier
55.272010086529235,41.92367127473902,1,0,Complier
58.47501120219736,38.64598716149952,0,0,Never taker
58.971957436961766,46.54064411451428,0,1,Denier
55.62552245781907,42.04077849779343,0,0,Never taker
70.64810834677765,53.11958314622294,0,0,Never taker
55.52624267564735,38.86225577010472,0,0,Never taker
61.88590622766722,46.502295363235014,1,1,Always taker
57.272378060638914,37.75468951255098,0,0,Never taker
62.01967502102242,47.26945773210636,0,0,Never taker
76.88693016007541,58.527254372178774,0,0,Never taker
66.13511875732196,47.35380361618357,0,0,Never taker
48.1070475484864,33.4640418886765,0,1,Denier
62.923308105516064,47.88409726535689,0,1,Denier
62.57842801093392,50.54639090775242,0,0,Never taker
64.56657876275892,46.673650632235976,1,1,Always taker
68.02637493451189,51.116517233587,0,0,Never taker
56.08172979448255,38.599200276186984,0,0,Never taker
50.147031357512475,35.814925429565584,1,1,Always taker
58.421880598109404,45.938717129459526,0,0,Never taker
55.66980934103764,39.23825949107091,1,1,Always taker
48.105060514489026,35.17798817159805,0,0,Never taker
56.9104213046608,41.134724065137725,0,0,Never taker
75.2928989746998,56.48238509104661,0,0,Never taker
66.23466098950156,50.073466684813,0,0,Never taker
58.66252608251602,47.037833682559004,0,0,Never taker
60.84596782931366,42.19367026077803,0,1,Denier
45.620674626549096,31.044349374483538,0,1,Denier
54.56951364610136,34.100357173758965,1,1,Always taker
80.47730652571089,61.43318183592576,1,1,Always taker
74.20862996341897,58.00688530027742,1,1,Always taker
61.624137380683386,46.57068337964271,0,1,Denier
70.53593201324881,54.38428242477209,0,1,Denier
66.8880943782845,52.784285221748306,1,1,Always taker
58.92061514768902,45.22108074748211,1,1,Always taker
66.25505033164063,46.22862406941482,0,0,Never taker
60.96853592053345,47.5942310614663,0,0,Never taker
64.14743881843343,44.70616540430124,1,0,Complier
45.47756587537705,31.12876493619148,1,1,Always taker
64.21329155674381,44.683870325297754,0,0,Never taker
64.73903969846668,49.410795550910464,0,0,Never taker
73.97001624807568,58.95868789502912,1,0,Complier
56.292062970709424,40.095291946984965,1,0,Complier
58.38464103406783,47.46638994442541,0,0,Never taker
55.753185713717606,40.65334121770944,0,0,Never taker
60.796323329115815,44.13579232564676,0,0,Never taker
75.22071044744811,56.058962785126,0,1,Denier
65.20025710719146,47.85719968326474,1,1,Always taker
60.8699661569058,42.92781421466156,0,0,Never taker
57.389292144317544,38.86992675999153,1,1,Always taker
43.508555095696636,31.08764824521121,0,0,Never taker
66.3909940745722,48.31205918013907,1,0,Complier
59.21608724977552,42.39513611033047,0,0,Never taker
50.80838329153163,35.628694527690286,1,0,Complier
52.52462907526505,32.601041997307924,1,0,Complier
54.75237852764844,40.31289818790354,0,0,Never taker
51.14820641494307,35.898025467371,0,0,Never taker
72.4449741988245,56.55543601339446,0,0,Never taker
70.8933077496374,53.36871694304915,0,0,Never taker
65.73012996994903,51.902911216497536,1,1,Always taker
67.90923673036258,53.279063864627965,1,0,Complier
61.95370079288598,49.500131405121756,1,0,Complier
61.19354985672495,45.43334144323008,1,1,Always taker
58.27322152237653,42.46025036343747,1,0,Complier
59.82983018529452,47.22726752804613,1,1,Always taker
44.88041721595812,34.258188940613714,1,0,Complier
64.2413443863927,46.20534216217862,0,1,Denier
50.31587671017447,38.69342350176905,0,0,Never taker
51.265326051109,35.51964999925223,0,0,Never taker
69.16085468704016,51.724219531879925,1,0,Complier
45.34555880948749,33.397552958345784,0,0,Never taker
57.795571423388765,44.081027477134754,1,1,Always taker
64.02650502364544,49.57981574961098,0,0,Never taker
54.46080671099913,37.3092777177541,0,0,Never taker
58.3270190562384,43.844881413514216,1,1,Always taker
62.38894029262772,44.03955871657211,0,0,Never taker
63.20010172600319,48.37645464789583,0,1,Denier
72.3183263490189,52.88785622421151,0,0,Never taker
60.99500574168817,46.39585613739443,0,0,Never taker
59.53291474456631,42.12075815318065,0,0,Never taker
51.48009942706646,35.17050597211585,0,0,Never taker
58.94690002530102,44.92153773139417,0,0,Never taker
54.13449340192842,39.14103965241351,1,1,Always taker
66.83528264286963,45.95294161714907,1,1,Always taker
50.08643498769373,35.09908101773422,0,1,Denier
75.16413853080854,53.588537365199,0,1,Denier
56.28450128358455,45.19201988402995,0,0,Never taker
49.21339464174115,33.62836070154834,0,0,Never taker
49.424284774823946,36.744374686955425,1,0,Complier
66.61910095308359,50.12409135946221,0,0,Never taker
53.50737945102972,35.95205155069507,0,0,Never taker
65.05248619368632,49.883411475360326,1,1,Always taker
59.62138335062346,47.86636655941321,0,0,Never taker
55.775893642096364,35.74472248998499,1,1,Always taker
56.56530760653841,37.75412526948334,0,0,Never taker
64.47541106965872,46.14950089014269,0,0,Never taker
68.72910978216491,51.547074782472635,0,0,Never taker
76.2385128045116,53.36930171667468,1,0,Complier
49.41671347803745,37.28007922772812,1,1,Always taker
57.42513661081449,43.03222894729075,1,1,Always taker
57.03473595353268,43.05496148764406,1,1,Always taker
67.83198776085528,49.58181675381166,1,0,Complier
46.22526235537654,33.390592331273176,0,0,Never taker
62.322248255791834,48.06368903699578,0,1,Denier
65.77975639130715,51.59789844056947,0,0,Never taker
58.42248048398992,46.50155833360189,0,1,Denier
64.74114914989404,47.22197995682901,0,1,Denier
39.41111014166745,29.29722074265307,0,0,Never taker
58.83367154762554,45.78667049628234,0,0,Never taker
61.41013267813675,43.40390423192318,0,0,Never taker
50.82165668407219,35.76385147565087,0,0,Never taker
61.47542225974318,46.581155707487746,1,0,Complier
65.1530675908418,49.302848601124,1,1,Always taker
60.907206975679756,46.960957959293076,0,0,Never taker
42.214823972530105,29.948323940904018,0,0,Never taker
51.618585322226075,38.19978546384671,0,0,Never taker
55.28318283123758,40.108663302880444,0,0,Never taker
59.910991561771006,45.04455080758003,1,1,Always taker
47.27946140298712,36.241600333481074,1,1,Always taker
53.301922256462944,42.626875402362444,0,0,Never taker
63.38363352654097,47.33441018857449,0,0,Never taker
64.63532205236773,49.32392658719446,1,1,Always taker
52.41726389538159,40.801010831576065,1,0,Complier
60.29479511132457,44.600598061832834,0,0,Never taker
56.231666463937735,41.50875852442755,0,0,Never taker
50.63493748787939,35.90727677637815,1,0,Complier
63.92571914475861,48.026849077283565,1,1,Always taker
49.70293047422075,39.776396920663885,1,0,Complier
56.500118788396335,42.39181899912273,1,1,Always taker
65.71099222906906,49.2774992841603,0,0,Never taker
74.42253550955857,55.46608197182471,1,0,Complier
63.85210352636692,46.75611389456096,0,1,Denier
59.918688181918235,45.74509344710037,1,0,Complier
53.992015839995005,39.45237358813947,1,0,Complier
41.44844711004342,29.867125795654854,1,0,Complier
57.45559981355357,40.812280877915654,0,0,Never taker
66.11537154541249,49.53279294511848,1,0,Complier
56.7494213196238,41.98735746816485,0,0,Never taker
61.81707852938567,47.12571660453874,0,0,Never taker
69.89202044353594,52.23142695603075,0,0,Never taker
71.70416657065007,53.5132605232342,0,1,Denier
47.36712970742944,33.38216878337148,0,1,Denier
57.281451410556784,40.79930969788151,0,0,Never taker
50.61465069282902,35.94782673032703,1,1,Always taker
51.856847357952624,34.29145347638651,0,0,Never taker
55.24919712687082,41.15867157154386,1,1,Always taker
58.18038558215795,42.04127307663674,0,0,Never taker
75.211569387451,58.07196860280962,0,0,Never taker
71.16702886061647,52.73953759113986,1,0,Complier
73.44988230228023,56.54616346447553,0,0,Never taker
53.39842765512151,39.64366852946594,1,1,Always taker
65.32302782784248,50.27832066171443,1,1,Always taker
61.86670673752414,45.289593239884354,1,1,Always taker
48.290687704922064,31.195406812243565,1,0,Complier
48.918717224043995,38.25635085853316,1,1,Always taker
58.48125585128214,43.1357954821816,0,0,Never taker
61.2185480231945,45.30090489258266,0,1,Denier
46.586779940854726,29.88423162449205,0,0,Never taker
61.25080140756028,44.282673347043286,0,0,Never taker
48.89498344998804,39.162309554265086,0,0,Never taker
64.62583136469266,48.45965063541299,1,0,Complier
64.5130205691236,48.426787672740055,1,1,Always taker
51.11734109124091,37.084870501729,0,0,Never taker
61.6120336824791,45.683682939394245,1,1,Always taker
